HAVNE_ID;NAVN;ERHVERVSHAVN;LYSTBAADEHAVN;PLAN;PLAN2;PLAN3;PLAN_OPDATERET;PLAN2_OPDATERET;PLAN3_OPDATERET;FOTO1;FOTOTEKST1;OPR1;FOTOGRAFNAVN1;FOTO2;FOTOTEKST2;OPR2;FOTOGRAFNAVN2;FOTO3;FOTOTEKST3;OPR3;FOTOGRAFNAVN3;FOTO4;FOTOTEKST4;OPR4;FOTOGRAFNAVN4;FOTO5;FOTOTEKST5;OPR5;FOTOGRAFNAVN5;FOTO6;FOTOTEKST6;OPR6;FOTOGRAFNAVN6;FOTO7;FOTOTEKST7;OPR7;FOTOGRAFNAVN7;FOTO8;FOTOTEKST8;OPR8;FOTOGRAFNAVN8;BREDDE;LAENGDE;X;Y
258;Rantzausminde Lystbådehavn;0;-1;LF_RNZAM;;;maj 19, 2004 12:00:00 AM;;;LF_RNZAM1;;august 2018;Luftfoto Danmark ApS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°02,0'N;010°32,6'E;598535;6099627
263;Ristinge Havn;0;-1;LF_RSTIN;;;aug 31, 2016 12:00:00 AM;;;LF_RSTIN1;;maj 1997;Jørgen Schou Reklamefotografi, Odense;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54°50,0'N;010°38,2'E;605144;6077480
434;Løkken Læmole;0;0;;;;;;;JV_LOKKN1;;maj 1997;Jørgen Schou Reklamefotografi, Odense;;;;;;;;;;;;;;;;;;;;;;;;;;;;;57°22,4'N;009°42,1'E;542333;6359044
435;Marina Fjordparken, Aalborg;0;-1;JV_MARFP;;;apr 16, 2003 12:00:00 AM;;;JV_MARFP1;;juli 2012;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;57°03,4'N;009°52,5'E;553085;6324008
430;Lemvig Havn;-1;-1;JVTLEMVI;;;maj 08, 2020 12:00:00 AM;;;JVTLEMVI1;Set fra NW;august 2016;JW Luftfoto;JVTLEMVI2;Gl. Havn og Østre Havn set fra N;august 2016;JW Luftfoto;;;;;;;;;;;;;;;;;;;;;;;;;56°33,1'N;008°18,3'E;457342;6267711
396;Aggersund Havn;-1;0;;;;;;;KOBAGGSU1;;juli 2013;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;57°00,0'N;009°17,5'E;517739;6317386
397;Aggersund Kalkværks Udskibningsbro;-1;0;;;;;;;JV_AGGKV1;;august 2016;JW Luftfoto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;56°59,6'N;009°17,3'E;517518;6316682
398;Amtoft Havn;0;-1;JV_AMTFT;;;okt 07, 2015 12:00:00 AM;;;JV_AMTFT1;;juli 2013;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;57°00,3'N;008°56,6'E;496554;6317965
391;Årsdale Havn;0;-1;BO_ARDAL;;;mar 16, 2018 12:00:00 AM;;;BO_ARDAL1;;august 2018;Luftfoto Danmark ApS;BO_ARDAL2;;august 2018;Luftfoto Danmark ApS;;;;;;;;;;;;;;;;;;;;;;;;;55°06,5'N;015°08,7'E;891808;6124049
322;Svaneke Havn;-1;-1;BOTSVANK;;;okt 26, 2018 12:00:00 AM;;;BOTSVANK1;Set fra S;august 2019;Luftfoto Danmark ApS;BOTSVANK2;Set fra NW;august 2019;Luftfoto Danmark ApS;BOTSVANK3;Set fra S;august 2019;Luftfoto Danmark ApS;;;;;;;;;;;;;;;;;;;;;55°08,2'N;015°08,7'E;891526;6127183
244;Næstved Kanalhavn;0;-1;SM_NASTK;;;aug 06, 2014 12:00:00 AM;;;SM_NASTK1;;august 2016;JW Luftfoto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°12,5'N;011°42,9'E;672729;6121295
249;Omø Havn (Kirkehavn);0;-1;SM_OMOEX;;;maj 03, 2006 12:00:00 AM;;;SM_OMOEX1;;juli 2006;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°10,3'N;011°09,6'E;637605;6116014
250;Onsevig Havn;0;-1;SM_ONSVI;;;apr 16, 2003 12:00:00 AM;;;SM_ONSVI1;;juli 2012;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54°56,8'N;011°06,5'E;634983;6090946
251;Oreby Bro;0;-1;SM_ORBBR;;;maj 04, 2018 12:00:00 AM;;;SM_ORBBR1;;maj 1997;Jørgen Schou Reklamefotografi, Odense;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54°49,6'N;011°35,6'E;666578;6078593
431;Lemvig Marina;0;-1;JV_LEMVM;;;apr 16, 2003 12:00:00 AM;;;JV_LEMVM1;Set fra E;august 2019;Luftfoto Danmark ApS;JV_LEMVM2;Set fra W;august 2019;Luftfoto Danmark ApS;JV_LEMVM3;Set fra S;august 2019;Luftfoto Danmark ApS;;;;;;;;;;;;;;;;;;;;;56°33,9'N;008°17,9'E;456885;6269259
432;Livø Havn;0;-1;JV_LIVOE;;;apr 16, 2003 12:00:00 AM;;;JV_LIVOE1;;august 2019;Luftfoto Danmark ApS;JV_LIVOE2;;august 2019;Luftfoto Danmark ApS;JV_LIVOE3;;august 2019;Luftfoto Danmark ApS;;;;;;;;;;;;;;;;;;;;;56°53,2'N;009°05,9'E;506064;6304736
427;Hvide Sande Lystbådehavn;0;-1;JVTHVSND;;;apr 05, 2019 12:00:00 AM;;;JV_HVSNL1;;maj 1997;Jørgen Schou Reklamefotografi, Odense;;;;;;;;;;;;;;;;;;;;;;;;;;;;;56°00,5'N;008°08,0'E;446124;6207368
392;Aarø Havn;0;-1;LF_AAROE;;;maj 26, 2016 12:00:00 AM;;;LF_AAROE1;;juli 2001;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°15,6'N;009°43,8'E;546389;6124004
393;Årøsund Havn;0;-1;LF_AROSU;;;dec 14, 2018 12:00:00 AM;;;LF_AROSU1;;juli 2003;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°15,8'N;009°42,6'E;545301;6124195
317;Strynø Havn;0;-1;LF_STRYN;;;jan 10, 2020 12:00:00 AM;;;LF_STRYN1;;juli 2014;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54°54,2'N;010°37,7'E;604516;6085268
318;Stubbekøbing Havn;-1;-1;SMTSTUKB;;;nov 05, 2014 12:00:00 AM;;;SMTSTUKB1;;juli 2011;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54°53,5'N;012°02,8'E;695302;6087103
621;Kerteminde Havn;-1;-1;SKTKRTMI;;;mar 15, 2019 12:00:00 AM;;;SKTKRTMI1;Havnen set fra SW;juli 2011;Arne Magnussen, Helsingør;SK_KRTMI2;Marinaen set fra S;juli 2011;Arne Magnussen, Helsingør;SKTKRTMI3;Fiskerihavnen set fra N;juli 2011;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;55°27,1'N;010°40,1'E;605395;6146191
428;Højer Havn;0;-1;;;;;;;JV_HOJER1;;maj 1997;Jørgen Schou Reklamefotografi, Odense;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54°57,3'N;008°41,3'E;480069;6089873
429;Jegindø Havn;0;-1;JV_JGINO;;;maj 11, 2018 12:00:00 AM;;;JV_JGINO1;;august 2016;JW Luftfoto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;56°39,1'N;008°38,2'E;477827;6278630
108;Haderslev Havn;-1;-1;LFTHADSL;;;nov 02, 2018 12:00:00 AM;;;LFTHADSL1;;juli 2005;Arne Magnussen, Helsingør;LFTHADSL2;;juli 2005;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;55°14,9'N;009°30,0'E;532068;6122776
111;Halsskov Færgehavn;0;0;;;;;;;SM_HALSK1;;august 1999;Jørgen Schou Reklamefotografi, Odense;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°20,7'N;011°06,5'E;633682;6135288
49;Christiansminde Bro;0;-1;;;;;;;LF_CHRBR1;;juli 2011;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°03,6'N;010°38,1'E;604429;6102576
31;Bjørnø Landingsbro;0;-1;LF_BJRNO;;;maj 26, 2016 12:00:00 AM;;;LF_BJRNO1;;juli 2001;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°04,0'N;010°15,1'E;579940;6103043
33;Blans Havn;0;-1;SM_BLANS;;;okt 26, 2018 12:00:00 AM;;;SM_BLANS1;;juli 2012;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54°52,1'N;011°25,9'E;656074;6082887
739;Rødvig Havn;-1;-1;SUTRODVI;;;nov 10, 2010 12:00:00 AM;;;SUTRODVI1;;juli 2008;Arne Magnussen, Helsingør;SUTRODVI2;Fiskerihavnen;juli 2008;Arne Magnussen, Helsingør;SU_RODVI3;Lystbådehavnen;juli 2008;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;55°15,2'N;012°22,4'E;714471;6128119
665;Skødshoved Bro Jollehavn;0;-1;SK_SKDHD;;;mar 20, 2020 12:00:00 AM;;;SK_SKDHD1;;juli 2016;JW Luftfoto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;56°10,9'N;010°22,4'E;585254;6227094
203;Lyø Havn;0;-1;LF_LYOEX;;;jun 05, 2020 12:00:00 AM;;;LF_LYOEX1;;juli 2011;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°03,1'N;010°09,5'E;573975;6101162
205;Løver Odde Anløbs- og Bådebro;0;-1;;;;;;;LF_LOVOD1;;maj 1997;Jørgen Schou Reklamefotografi, Odense;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°29,9'N;009°37,3'E;539271;6150490
192;Langø Havn;0;-1;SM_LANGO;;;jun 20, 2007 12:00:00 AM;;;SM_LANGO1;;juli 2012;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54°49,0'N;011°01,0'E;629554;6076347
105;Gulfhavn;-1;0;SMTGULFH;;;nov 15, 2019 12:00:00 AM;;;SMTGULFH1;;august 1999;Jørgen Schou Reklamefotografi, Odense;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°12,0'N;011°15,4'E;643584;6119271
104;Guldborg Lystbådehavn;0;-1;SM_GULBG;;;apr 16, 2003 12:00:00 AM;;;SM_GULBL1;;juli 2013;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54°52,2'N;011°44,8'E;676222;6083846
34;Boderne Havn;0;-1;BO_BODRN;;;mar 23, 2018 12:00:00 AM;;;BO_BODRN1;;august 2018;Luftfoto Danmark ApS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°01,3'N;014°54,3'E;877288;6113229
37;Bogø Havn;0;-1;SM_BOGOE;;;jun 05, 2020 12:00:00 AM;;;SM_BOGOE1;Foto viser havnen efter udvidelsen.;juli 2012;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54°54,8'N;012°03,1'E;695583;6089274
27;Bandholm Havn;-1;-1;SMTBANHL;;;nov 01, 2019 12:00:00 AM;;;SMTBANHL1;;juli 2001;Arne Magnussen, Helsingør;SMTBANHL2;;juli 2001;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;54°50,3'N;011°29,4'E;660028;6079650
362;Vemmenæs Anløbsbro;0;-1;LF_VEMNS;;;aug 18, 2017 12:00:00 AM;;;LF_VEMNB1;;juli 2005;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54°58,4'N;010°40,7'E;607414;6092938
694;Faxe Ladeplads Havn;-1;-1;SUTFAKSL;;;sep 21, 2018 12:00:00 AM;;;SUTFAKSL1;Industrihavn;juli 2000;Svend Møller Reklamefotografi, Odense;SUTFAKSL2;Fiskeri- og Lystbådehavn;juli 2000;Svend Møller Reklamefotografi, Odense;;;;;;;;;;;;;;;;;;;;;;;;;55°12,8'N;012°09,6'E;701245;6123164
196;Lindholm Veterinære Instituts Havn;0;0;;;;;;;SM_LINDH1;;august 2019;Luftfoto Danmark ApS;SM_LINDH2;;august 2019;Luftfoto Danmark ApS;;;;;;;;;;;;;;;;;;;;;;;;;55°00,3'N;012°13,3'E;706015;6100154
184;Korsør Lystbådehavn;0;-1;SMTKORSO;;;feb 08, 2019 12:00:00 AM;;;SM_KORSL1;;oktober 2001;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°19,7'N;011°07,8'E;635084;6133407
100;Gråsten Sejlklubs Havn;0;-1;LF_GRSTS;;;sep 21, 2018 12:00:00 AM;;;LF_GRSTS1;;juli 2011;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54°54,7'N;009°36,1'E;538513;6085240
101;Nørresand Havn;-1;-1;BOTNORSA;;;jul 13, 2016 12:00:00 AM;;;BOTGUHJN1;;august 2018;Luftfoto Danmark ApS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°12,9'N;014°58,0'E;879351;6134968
102;Gudhjem Havn;-1;-1;BOTGUHJS;;;mar 06, 2020 12:00:00 AM;;;BOTGUHJS1;;august 2018;Luftfoto Danmark ApS;BOTGUHJS2;;august 2018;Luftfoto Danmark ApS;;;;;;;;;;;;;;;;;;;;;;;;;55°12,8'N;014°58,3'E;879738;6134733
103;Guldborg Bro og Bådehavn;0;-1;SM_GULBG;;;mar 17, 2017 12:00:00 AM;;;SM_GULBG1;;juli 2013;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54°52,2'N;011°45,0'E;676456;6083802
29;Birkholm Havn;0;-1;LF_BIKHL;;;feb 23, 2018 12:00:00 AM;;;LF_BIKHL1;;maj 1997;Jørgen Schou Reklamefotografi, Odense;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54°55,6'N;010°30,0'E;596079;6087707
30;Bisserup Havn;0;-1;SM_BISRP;;;nov 08, 2019 12:00:00 AM;;;SM_BISRP1;;juli 2001;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°12,0'N;011°29,5'E;658533;6119815
21;Bakkerne Bådehavn;0;-1;;;;;;;BO_BAKBH1;;august 2018;Luftfoto Danmark ApS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°00,0'N;014°59,4'E;882909;6111145
22;Balka Havn;0;-1;;;;;;;BO_BALKA1;;august 2018;Luftfoto Danmark ApS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°02,4'N;015°06,7'E;890296;6116273
23;Balle Strand Bådehavn;0;-1;;;;;;;SM_BALBH1;;juli 2005;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°02,0'N;012°08,6'E;700839;6103087
651;Nykøbing Sjælland Lystbådehavn;0;-1;SK_NYKBS;;;aug 24, 2018 12:00:00 AM;;;SK_NYKBS1;;september 2007;Arne Magnussen, Helsingør;SK_NYKBS2;;september 2007;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;55°54,8'N;011°40,3'E;667052;6199690
185;Kragenæs Havn;0;-1;SM_KRGNS;;;jun 21, 2019 12:00:00 AM;;;SM_KRGNS1;;august 2016;JW Luftfoto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54°54,9'N;011°21,5'E;651295;6087989
186;Kramnitse Havn;0;-1;SM_KRMNS;;;jun 21, 2019 12:00:00 AM;;;SM_KRMNS1;;august 2015;JW Luftfoto;SM_KRMNS2;;august 2015;JW Luftfoto;;;;;;;;;;;;;;;;;;;;;;;;;54°42,4'N;011°15,0'E;644930;6064385
90;Gedser Lystbådehavn;0;-1;SM_GEDSL;;;sep 21, 2018 12:00:00 AM;;;SM_GEDSL1;;juli 2003;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54°34,8'N;011°55,3'E;688725;6052090
95;Gl. Kalvehave Havn;0;-1;;;;;;;SM_GLKLV1;;juli 2001;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54°59,7'N;012°08,2'E;700594;6098685
97;Grasten Bro;0;0;;;;;;;LF_GRABR1;;maj 1997;Jørgen Schou Reklamefotografi, Odense;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°01,9'N;010°40,1'E;606608;6099586
99;Gråsten Havn;-1;-1;LFTGRSTN;;;maj 16, 2012 12:00:00 AM;;;LFTGRSTN1;;juli 2010;Arne Magnussen, Helsingør;LF_GRSTN2;Fisknæs;juli 2010;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;54°55,1'N;009°36,2'E;538531;6085849
25;Ballebro Jollehavn;0;-1;LF_BALBR;;;feb 23, 2018 12:00:00 AM;;;LF_BALBR1;;juli 2003;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°00,0'N;009°40,3'E;542937;6094955
26;Ballen Lystbådehavn;0;-1;LF_BALNL;;;nov 02, 2018 12:00:00 AM;;;LF_BALNL1;;juli 2003;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°02,5'N;010°28,4'E;594149;6100365
2;Agernæs Havn;0;-1;LF_AGRNS;;;maj 04, 2018 12:00:00 AM;;;LF_AGRNS1;;juli 2011;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°12,0'N;009°59,2'E;562799;6117511
3;Agersø Havn;0;-1;SM_AGRSO;;;nov 17, 2017 12:00:00 AM;;;SM_AGRSO1;;maj 1997;Jørgen Schou Reklamefotografi, Odense;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°12,6'N;011°11,9'E;639877;6120488
753;Vallensbæk Havn;0;-1;SU_ISVAL;;;aug 23, 2019 12:00:00 AM;;;SU_VLNBK1;Havnen set fra S;august 2018;Luftfoto Danmark ApS;SU_VLNBK2;Havnen set fra E;august 2018;Luftfoto Danmark ApS;SU_VLNBK3;Havnen set fra NW;august 2018;Luftfoto Danmark ApS;;;;;;;;;;;;;;;;;;;;;55°36,7'N;012°23,8'E;713891;6168145
582;Bogense Havn og Marina;-1;-1;SKTBOGNS;;;mar 29, 2019 12:00:00 AM;;;SKTBOGNS1;;juli 2013;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°34,0'N;010°04,7'E;567879;6158662
183;Korsør Havn;-1;0;SMTKORSO;;;sep 20, 2019 12:00:00 AM;;;SMTKORSO1;;august 1999;Jørgen Schou Reklamefotografi, Odense;SMTKORSO2;;august 1999;Jørgen Schou Reklamefotografi, Odense;;;;;;;;;;;;;;;;;;;;;;;;;55°20,0'N;011°07,7'E;635163;6134120
176;Kolding Lystbådehavn;0;-1;LFTKOLDG;;;apr 16, 2003 12:00:00 AM;;;LF_KOLDG3;Nordhavnen;juli 2003;Arne Magnussen, Helsingør;LF_KOLDG4;Sydhavnen;juli 2003;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;55°29,7'N;009°30,0'E;531828;6149747
178;Kollund Mole;0;0;;;;;;;LF_KOLLM1;;juli 2006;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54°50,2'N;009°26,8'E;528616;6076764
182;Korshavn Bro;0;-1;;;;;;;LF_KRSBR1;;maj 1997;Jørgen Schou Reklamefotografi, Odense;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°00,8'N;010°18,9'E;584138;6097008
88;Gambøt Lystbådehavn;0;-1;LF_GAMBT;;;maj 26, 2016 12:00:00 AM;;;LF_GAMBT1;;juli 2005;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°02,5'N;010°40,1'E;606613;6100675
7;Allinge Havn;-1;-1;BOTALNGE;;;maj 04, 2018 12:00:00 AM;;;BOTALNGE1;;august 2018;Luftfoto Danmark ApS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°16,7'N;014°48,1'E;868404;6141140
11;Arnager Bådehavn;0;-1;BO_ARNAR;;;okt 07, 2015 12:00:00 AM;;;BO_ARNAR1;;august 2018;Luftfoto Danmark ApS;BO_ARNAR2;;august 2018;Luftfoto Danmark ApS;;;;;;;;;;;;;;;;;;;;;;;;;55°03,1'N;014°46,8'E;869096;6115748
12;Askø Havn;0;-1;SM_ASKOE;;;nov 17, 2017 12:00:00 AM;;;SM_ASKOE1;;juli 2014;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54°53,1'N;011°29,0'E;659265;6084747
832;Udbyhøj Lystbådehavn;0;-1;NK_UBHOJ;;;maj 01, 2020 12:00:00 AM;;;NK_UBHON1;;juli 2012;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;56°36,6'N;010°18,4'E;580172;6274762
441;Nordjyllandsværkets Havn;-1;0;JVTNJYVK;;;aug 30, 2006 12:00:00 AM;;;JVTNJYVK1;;august 2019;Luftfoto Danmark ApS;JVTNJYVK2;;august 2019;Luftfoto Danmark ApS;;;;;;;;;;;;;;;;;;;;;;;;;57°04,3'N;010°02,3'E;562914;6325956
89;Gedser Havn;-1;0;SMTGEDSR;;;jul 05, 2019 12:00:00 AM;;;SMTGEDSR1;;juli 2005;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54°34,3'N;011°55,6'E;689178;6051082
84;Fynshav Bådehavn;0;-1;LF_FYNHV;;;sep 27, 2006 12:00:00 AM;;;LF_FYNHF1;;juli 2005;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54°59,5'N;009°59,2'E;563111;6094420
85;Fynshav Færgehavn;0;0;;;;;;;LF_FYNHF1;;juli 2005;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54°59,7'N;009°59,2'E;563094;6094664
86;Faaborg Havn;-1;-1;LFTFAABG;;;nov 11, 2015 12:00:00 AM;;;LFTFAABG1;;juli 2011;Arne Magnussen, Helsingør;LFTFAABG2;;juli 2011;Arne Magnussen, Helsingør;LF_FAABG3;Lystbådehavnen set fra SW;juli 2014;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;55°05,6'N;010°14,3'E;578732;6105903
13;Assens Havn;-1;-1;LFTASSEN;;;jan 27, 2016 12:00:00 AM;;;LFTASSEN1;Havnen set fra NNW;juli 2013;Arne Magnussen, Helsingør;LFTASSEN2;Mellemhavn og Sydlige Havn;juli 2013;Arne Magnussen, Helsingør;LF_ASSEN2;Marina;juli 2013;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;55°16,1'N;009°53,1'E;556322;6125275
16;Augustenborg Havn;0;-1;LF_AUGBG;;;feb 07, 2020 12:00:00 AM;;;LF_AUGBG1;;juli 2001;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54°56,6'N;009°52,2'E;555833;6088910
609;Holbæk Marina;0;-1;SK_HLBKM;;;dec 07, 2018 12:00:00 AM;;;SK_HLBKM1;;juli 2013;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°43,4'N;011°45,6'E;673382;6178817
172;Klintholm Havn;-1;-1;SMTKLNHL;;;okt 15, 2014 12:00:00 AM;;;SMTKLNHL1;;august 2015;JW Luftfoto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54°57,2'N;012°27,9'E;721852;6094946
173;Knudshoved Færgehavn;0;0;;;;;;;LF_KNUHD1;;maj 1997;Jørgen Schou Reklamefotografi, Odense;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°17,7'N;010°50,8'E;617428;6129285
